0,1,ds_name,conceptvar_sd,lsc,freq_class_sd,n3_mean,nr_cor_attr,f1_mean,c2,f4_mean,n1,l1_mean,best_node_mean,linear_discr_mean,leaves_per_class_mean,nr_class,freq_class_mean,elite_nn_mean,conceptvar_mean,l2_mean,f1v_mean,nre,random_node_mean,worst_node_mean,l3_mean,class_ent
0.7682659694742792,"{'depth': 3, 'length': 3, 'nodes': [knn, scaling, one_hot_encoding]}",cleve.csv,0.24988232285556475,0.9831389079502009,0.0005792247468034438,0.5313531353135313,0.0,0.8610216743529999,-6.484056453645066,0.9768401859534108,0.6600660066006601,0.15402694362558908,0.5211827956989248,0.5905376344086022,0.2,303.0,0.0004419112349707383,0.5276344086021505,0.5855303199773606,0.2096169173861766,0.4182055917598969,4.813241160384086,0.5278494623655913,0.5411827956989248,0.22270699347439102,0.4855317914973216
0.44225279654689975,"{'depth': 3, 'length': 3, 'nodes': [xgboost, scaling, one_hot_encoding]}",cleveland-nominal.csv,0.2312322196617632,0.9566323731138546,2.5871843309864316e-05,0.1388888888888889,0.005263157894736842,0.9857917873713256,-9.462357796128677,0.4444444444444444,0.2037037037037037,0.07837046659911318,0.9148148148148147,0.9111111111111112,0.5,540.0,0.00017729766803841008,0.8481481481481483,0.15274544777861512,0.08518518518518514,0.2524011260243164,6.2788792094269565,0.9148148148148147,0.9148148148148147,0.08518518518518514,1.064072668347788
0.8448856379890862,"{'depth': 5, 'length': 5, 'nodes': [lda, scaling, lda, scaling, simple_imputation]}",climate-model-simulation-crashes.csv,0.07198382037830871,0.9987514569791895,6.610665535699371e-05,0.5675492192803802,0.05555555555555555,0.9667252828480944,-3.6901290055644473,0.9583228363348094,0.745417515274949,0.1607307720991289,0.4270224305938591,0.5111923147637434,0.3333333333333333,1473.0,0.00014482095331823489,0.3890191211619783,0.639430373234986,0.3279162655565749,0.5690848127672085,7.188552516132046,0.4270224305938591,0.4270224305938591,0.3031844727279998,1.0252707992063337
0.7333333333333333,"{'depth': 3, 'length': 3, 'nodes': [mlp, mlp, scaling]}",confidence.csv,0.0010225785522356497,0.9907235939643348,2.7942033288526637e-06,0.14166666666666666,0.0026807673389080177,0.966009008692102,-170.35749150349918,0.0,0.2,0.0,0.20555555555555555,0.8722222222222221,0.1111111111111111,1080.0,5.40844582900656e-06,0.20555555555555555,0.8885443666393961,0.0,0.005141827079255749,6.83733246317471,0.16203703703703706,0.11388888888888887,0.1962962962962963,1.6782680636750646
1.0,"{'depth': 1, 'length': 1, 'nodes': [xgboost]}",corral.csv,0.1317261325338991,0.966484375,0.0005183707505858065,0.05,0.0,0.8637757358687589,-12.786163522012576,1.0,0.21875,0.08571196159221127,0.75,0.89375,0.5,160.0,0.0004557291666666669,0.5875,0.27235381811907644,0.09375,0.13071733204231334,4.248495242049359,0.75,0.5625,0.16874999999999996,0.3032518914949761
0.8913328873556187,"{'depth': 1, 'length': 1, 'nodes': [lgbm]}",credit-approval.csv,0.0786450610157118,0.9839130434782608,4.8050074858877786e-05,0.17246376811594202,0.01904761904761905,0.9201271006699046,-26.06010527233248,0.9420289855072465,0.26811594202898553,0.12213273729307406,0.855072463768116,0.8594202898550725,0.5,690.0,5.363018973605008e-05,0.7492753623188407,0.4311653713903811,0.13913043478260867,0.14494820252505067,5.948034989180647,0.5550724637681159,0.6391304347826087,0.16956521739130434,0.3847469132673328
0.8043506461108616,"{'depth': 2, 'length': 2, 'nodes': [xgboost, simple_imputation]}",cylinder-bands.csv,0.1843304594415944,0.9955959999999999,2.292434351351245e-05,0.317,0.005263157894736842,0.988615224521702,-27.5985985985986,0.976,0.462,0.15203183378999352,0.7,0.728,0.5,1000.0,3.500000000000049e-05,0.6060000000000001,0.41461677959122095,0.266,0.4933720091807385,6.551080335043404,0.7,0.7,0.252,0.4852030263919628
0.752369369760674,"{'depth': 2, 'length': 2, 'nodes': [rf, scaling]}",diabetes.csv,0.09908074049018648,0.9823319615912208,2.347443191962723e-05,0.2259259259259259,0.05128205128205128,,-66.62202083630655,0.725925925925926,0.3944444444444444,0.14008872644343928,0.5925925925925927,0.624074074074074,0.5,540.0,2.7434842249657075e-05,0.3462962962962963,0.4732346919283577,0.2148148148148148,0.29786368286849313,5.7430031878094825,0.5777777777777777,0.5796296296296297,0.22037037037037036,0.4004850376568581
0.9488789138041304,"{'depth': 2, 'length': 4, 'nodes': [xgboost, scaling, kernel_pca, kernel_pca]}",eeg-eye-state.csv,0.15293692931743522,0.989412095811632,7.762880488977833e-05,0.2942708333333333,0.03571428571428571,0.9416866191212752,-21.95152659129386,0.9778645833333334,0.4375,0.14741080511642168,0.7175495557074505,0.7734962406015038,0.5,768.0,5.679660373263877e-05,0.6510252904989746,0.4443778467765441,0.2265625,0.34355907828141763,5.590986980510856,0.6784347231715653,0.6524436090225564,0.17578125,0.24187948488289804
1.0,"{'depth': 3, 'length': 3, 'nodes': [logit, scaling, one_hot_encoding]}",elusage.csv,0.08698277164021513,0.995384,8.234213454185241e-05,0.46799999999999997,0.0,0.9948033278911824,-7.465393336567477,0.9840000000000001,0.642,0.1993579670930852,0.5720000000000001,0.5720000000000001,0.5,500.0,0.0002366666666666667,0.556,0.4853703564001539,0.384,0.8217723777897759,6.155234243506943,0.602,0.578,0.382,0.8634425259653744
0.9282886246945444,"{'depth': 2, 'length': 2, 'nodes': [catboost, scaling]}",Engine1.csv,0.12211185504914225,0.9986586009333835,1.4406623236162184e-06,0.2448210922787194,0.0,0.9745268160582652,-78.02706678625681,0.8956561728335147,0.4121155053358444,0.001454908409191454,0.6233631040397468,0.9469499812700852,0.3333333333333333,3186.0,3.972946788324414e-06,0.5430512016718914,0.5965289157057372,0.0005511919525974888,0.04836062290114509,7.992927600758063,0.5191459158928255,0.5191459158928255,0.1666167214106726,1.150349391592203
0.6142749730524812,"{'depth': 3, 'length': 3, 'nodes': [xgboost, scaling, one_hot_encoding]}",eucalyptus.csv,0.0508993412915164,0.999232897980574,2.371676944845767e-06,0.16668891855807744,0.2417582417582418,0.998728065015112,-8.66375069251771,0.9525367156208278,0.28865153538050736,0.19043172147142928,0.4343791722296396,0.472630173564753,0.5,14980.0,6.908250991149319e-06,0.454539385847797,0.4947793822595993,0.3851802403204272,0.7247108436739138,9.555769434084821,0.5883177570093456,0.5495994659546061,0.3887182910547397,0.875119271468585
0.7399719292115444,"{'depth': 3, 'length': 3, 'nodes': [mlp, scaling, one_hot_encoding]}",flare.csv,0.0,0.0,5.09279117577e-313,0.0,0.0,4.244004483e-314,0.0,0.0,4.2440119453e-314,0.0,0.0,7.589e-320,0.0,0.0,1.23075776113e-312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8101336549090544,"{'depth': 2, 'length': 2, 'nodes': [xgboost, rfe_non_lin_class]}",fri_c0_500_25.csv,0.1481953305619694,0.9370504945837792,0.0002475593112568979,0.05221932114882506,0.2,0.8511753244953312,-2.7840551336492454,0.2181500872600349,0.12010443864229765,0.0314705219524574,0.6607287449392713,0.7917678812415655,0.3333333333333333,383.0,0.0006912583765653849,0.6313765182186235,0.4117254519730945,0.03447850452599022,0.2420893902474584,5.8867224530192175,0.6422402159244265,0.639136302294197,0.021389499290388136,0.8236693511420881
